Id,Prediction,Date,File,StartTime,ElapsedTime,BusyTime,Commands,editOrInsertPercentage,debugPercentage,navigationPercentage,focusPercentage,removePercentage,editPercentage,COMMAND_RATE,NAVIGATION_RATE,DEBUG_RATE,FOCUS_RATE,EDIT_RATE,REMOVE_RATE,INSERT_RATE,webLinkTimes,Web Page Visits
600,,Sun Nov 07 14:35:29 EST 2021,ListEvaluator.java,1636313729028,3574,3574,(I)24,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,[]
601,,Sun Nov 07 14:35:32 EST 2021,ListEvaluator.java,1636313732603,7259,7259,(I)3(R)2(I)17,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,3.142857142857143,0.0,0.0,0.0,0.0,0.2857142857142857,2.857142857142857,0.0,[]
602,,Sun Nov 07 12:45:37 EST 2021,ListEvaluator.java,1636307137094,6602769,0,(I)3(R)1(I)2(R)2(I)2(R)1(I)2(R)1(I)4,0.7222222222222222,0.0,0.0,0.0,0.0,0.0,0.002726446531354135,0.0,0.0,0.0,0.0,7.57346258709482E-4,0.001969100272644653,0.0,[]
603,,Sun Nov 07 14:35:39 EST 2021,ListEvaluator.java,1636313739975,4937,4937,(I)10(R)2(I)4,0.875,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.5,3.5,0.0,[]
604,,Sun Nov 07 14:35:45 EST 2021,ListEvaluator.java,1636313745137,43532,0,(I)10(F)2(I)1(D)1(I)1,0.8,6.666666666666667,0.0,13.333333333333334,0.0,0.0,0.3488372093023256,0.0,0.023255813953488372,0.046511627906976744,0.0,0.0,0.27906976744186046,0.0,[]
605,,Sun Nov 07 14:36:30 EST 2021,ListEvaluator.java,1636313790659,16293,0,(I)18(R)5,0.782608695652174,0.0,0.0,0.0,0.0,0.0,1.4375,0.0,0.0,0.0,0.0,0.3125,1.125,0.0,[]
606,,Sun Nov 07 14:36:46 EST 2021,ListEvaluator.java,1636313806952,2691,2691,(R)9(I)16,0.64,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,4.5,8.0,0.0,[]
607,,Sun Nov 07 14:36:49 EST 2021,ListEvaluator.java,1636313809740,30553,0,(I)2(R)2(I)12(D)1,0.8235294117647058,5.88235294117647,0.0,0.0,0.0,0.0,0.5666666666666667,0.0,0.03333333333333333,0.0,0.0,0.06666666666666667,0.4666666666666667,0.0,[]
608,,Sun Nov 07 14:37:25 EST 2021,ListEvaluator.java,1636313845783,27474,0,(D)1,0.0,100.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,[]
609,,Sun Nov 07 14:37:53 EST 2021,ListEvaluator.java,1636313873257,48233,0,(F)2(I)4(F)2(I)5,0.6923076923076923,0.0,0.0,30.76923076923077,0.0,0.0,0.2708333333333333,0.0,0.0,0.08333333333333333,0.0,0.0,0.1875,0.0,[]
610,,Sun Nov 07 14:38:41 EST 2021,ListEvaluator.java,1636313921490,18889,0,(I)2(R)4(F)2(I)2(F)2(I)2,0.42857142857142855,0.0,0.0,28.57142857142857,0.0,0.0,0.7777777777777778,0.0,0.0,0.2222222222222222,0.0,0.2222222222222222,0.3333333333333333,0.0,[]
611,,Sun Nov 07 14:39:01 EST 2021,ListEvaluator.java,1636313941337,6161,6161,(I)8(R)2(I)11,0.9047619047619048,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.3333333333333333,3.1666666666666665,0.0,[]
612,,Sun Nov 07 14:39:07 EST 2021,ListEvaluator.java,1636313947498,4571,4571,(I)5(R)2(I)2(R)12,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,5.25,0.0,0.0,0.0,0.0,3.5,1.75,0.0,[]
613,,Sun Nov 07 14:39:12 EST 2021,ListEvaluator.java,1636313952833,54239,0,(D)1(F)2(I)4,0.5714285714285714,14.285714285714285,0.0,28.57142857142857,0.0,0.0,0.12962962962962962,0.0,0.018518518518518517,0.037037037037037035,0.0,0.0,0.07407407407407407,0.0,[]
614,,Sun Nov 07 14:40:07 EST 2021,ListEvaluator.java,1636314007114,47192,0,(I)2(R)2(I)6(R)2(F)2(I)1,0.6,0.0,0.0,13.333333333333334,0.0,0.0,0.3191489361702128,0.0,0.0,0.0425531914893617,0.0,0.0851063829787234,0.19148936170212766,0.0,[]
615,,Sun Nov 07 14:40:56 EST 2021,ListEvaluator.java,1636314056626,-276227,-276227,(I)4(F)2(I)3(R)1(I)1,0.7272727272727273,0.0,0.0,18.181818181818183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
616,,Sun Nov 07 14:36:28 EST 2021,ListEvaluator.java,1636313788265,330261,0,(I)2(R)1(I)1(R)1(I)2(R)2(I)1(R)1(I)2(R)5(I)3,0.5238095238095238,0.0,0.0,0.0,0.0,0.0,0.06363636363636363,0.0,0.0,0.0,0.0,0.030303030303030304,0.03333333333333333,0.0,[]
